Id,code_module_x,code_presentation_x_x,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,final_result,score,code_module_y,code_presentation_y_y
149188,CCC,2014B,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Withdrawn,82,CCC,2014B
149189,CCC,2014B,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Withdrawn,82,CCC,2013J
149190,CCC,2014B,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Withdrawn,82,CCC,2014J
149191,CCC,2014B,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Withdrawn,82,CCC,2014B
149192,CCC,2014J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,30,Withdrawn,82,CCC,2013J
149193,CCC,2014J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,30,Withdrawn,82,CCC,2014J
149194,CCC,2014J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,30,Withdrawn,82,CCC,2014B
149195,CCC,2014J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,30,Withdrawn,82,CCC,2013J
149196,CCC,2014J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,30,Withdrawn,82,CCC,2014J
149197,CCC,2014J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,30,Withdrawn,82,CCC,2014B
149198,EEE,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Pass,82,CCC,2013J
149199,EEE,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Pass,82,CCC,2014J
149200,EEE,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Pass,82,CCC,2014B
149201,EEE,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Pass,82,CCC,2013J
149202,EEE,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Pass,82,CCC,2014J
149203,EEE,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Pass,82,CCC,2014B
149204,CCC,2014B,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,Withdrawn,78,CCC,2013J
149205,CCC,2014B,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,Withdrawn,78,CCC,2014J
149206,CCC,2014B,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,Withdrawn,78,CCC,2014B
149207,EEE,2013J,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,Fail,78,CCC,2013J
149208,EEE,2013J,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,Fail,78,CCC,2014J
149209,EEE,2013J,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,Fail,78,CCC,2014B
149210,CCC,2014B,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,Withdrawn,89,CCC,2013J
149211,CCC,2014B,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,Withdrawn,89,CCC,2014J
149212,CCC,2014B,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,Withdrawn,89,CCC,2014B
149213,CCC,2014B,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,Withdrawn,89,CCC,2013J
149214,CCC,2014B,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,Withdrawn,89,CCC,2014J
149215,CCC,2014B,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,Withdrawn,89,CCC,2014B
149216,CCC,2014J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,1,60,Withdrawn,89,CCC,2013J
149217,CCC,2014J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,1,60,Withdrawn,89,CCC,2014J
149218,CCC,2014J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,1,60,Withdrawn,89,CCC,2014B
149219,CCC,2014J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,1,60,Withdrawn,89,CCC,2013J
149220,CCC,2014J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,1,60,Withdrawn,89,CCC,2014J
149221,CCC,2014J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,1,60,Withdrawn,89,CCC,2014B
149222,EEE,2013J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,Pass,89,CCC,2013J
149223,EEE,2013J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,Pass,89,CCC,2014J
149224,EEE,2013J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,Pass,89,CCC,2014B
149225,EEE,2013J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,Pass,89,CCC,2013J
149226,EEE,2013J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,Pass,89,CCC,2014J
149227,EEE,2013J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,Pass,89,CCC,2014B
149228,CCC,2014B,M,South Region,Lower Than A Level,80-90%,0-35,0,60,Withdrawn,98,CCC,2013J
149229,CCC,2014B,M,South Region,Lower Than A Level,80-90%,0-35,0,60,Withdrawn,98,CCC,2014J
149230,CCC,2014B,M,South Region,Lower Than A Level,80-90%,0-35,0,60,Withdrawn,98,CCC,2014B
149231,CCC,2014J,M,South Region,Lower Than A Level,80-90%,0-35,1,30,Fail,98,CCC,2013J
149232,CCC,2014J,M,South Region,Lower Than A Level,80-90%,0-35,1,30,Fail,98,CCC,2014J
149233,CCC,2014J,M,South Region,Lower Than A Level,80-90%,0-35,1,30,Fail,98,CCC,2014B
149234,EEE,2013J,M,South Region,Lower Than A Level,80-90%,0-35,0,60,Pass,98,CCC,2013J
149235,EEE,2013J,M,South Region,Lower Than A Level,80-90%,0-35,0,60,Pass,98,CCC,2014J
149236,EEE,2013J,M,South Region,Lower Than A Level,80-90%,0-35,0,60,Pass,98,CCC,2014B
149237,CCC,2014B,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Withdrawn,62,CCC,2013J
149238,CCC,2014B,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Withdrawn,62,CCC,2014J
149239,CCC,2014B,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Withdrawn,62,CCC,2014B
149240,CCC,2014B,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Withdrawn,62,CCC,2013J
149241,CCC,2014B,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Withdrawn,62,CCC,2014J
149242,CCC,2014B,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Withdrawn,62,CCC,2014B
149243,CCC,2014J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,Withdrawn,62,CCC,2013J
149244,CCC,2014J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,Withdrawn,62,CCC,2014J
149245,CCC,2014J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,Withdrawn,62,CCC,2014B
149246,CCC,2014J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,Withdrawn,62,CCC,2013J
149247,CCC,2014J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,Withdrawn,62,CCC,2014J
149248,CCC,2014J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,Withdrawn,62,CCC,2014B
149249,EEE,2013J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Pass,62,CCC,2013J
149250,EEE,2013J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Pass,62,CCC,2014J
149251,EEE,2013J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Pass,62,CCC,2014B
149252,EEE,2013J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Pass,62,CCC,2013J
149253,EEE,2013J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Pass,62,CCC,2014J
149254,EEE,2013J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Pass,62,CCC,2014B
149255,CCC,2014B,M,South Region,Lower Than A Level,70-80%,0-35,0,120,Withdrawn,87,CCC,2013J
149256,CCC,2014B,M,South Region,Lower Than A Level,70-80%,0-35,0,120,Withdrawn,87,CCC,2014J
149257,CCC,2014B,M,South Region,Lower Than A Level,70-80%,0-35,0,120,Withdrawn,87,CCC,2014B
149258,EEE,2013J,M,South Region,Lower Than A Level,70-80%,0-35,0,120,Pass,87,CCC,2013J
149259,EEE,2013J,M,South Region,Lower Than A Level,70-80%,0-35,0,120,Pass,87,CCC,2014J
149260,EEE,2013J,M,South Region,Lower Than A Level,70-80%,0-35,0,120,Pass,87,CCC,2014B
149261,CCC,2014B,M,Scotland,Lower Than A Level,Oct-20,0-35,0,60,Withdrawn,86,CCC,2013J
149262,CCC,2014B,M,Scotland,Lower Than A Level,Oct-20,0-35,0,60,Withdrawn,86,CCC,2014J
149263,CCC,2014B,M,Scotland,Lower Than A Level,Oct-20,0-35,0,60,Withdrawn,86,CCC,2014B
149264,CCC,2014B,M,Scotland,Lower Than A Level,Oct-20,0-35,0,60,Withdrawn,86,CCC,2013J
149265,CCC,2014B,M,Scotland,Lower Than A Level,Oct-20,0-35,0,60,Withdrawn,86,CCC,2014J
149266,CCC,2014B,M,Scotland,Lower Than A Level,Oct-20,0-35,0,60,Withdrawn,86,CCC,2014B
149267,CCC,2014J,M,Scotland,Lower Than A Level,Oct-20,0-35,1,30,Withdrawn,86,CCC,2013J
149268,CCC,2014J,M,Scotland,Lower Than A Level,Oct-20,0-35,1,30,Withdrawn,86,CCC,2014J
149269,CCC,2014J,M,Scotland,Lower Than A Level,Oct-20,0-35,1,30,Withdrawn,86,CCC,2014B
149270,CCC,2014J,M,Scotland,Lower Than A Level,Oct-20,0-35,1,30,Withdrawn,86,CCC,2013J
149271,CCC,2014J,M,Scotland,Lower Than A Level,Oct-20,0-35,1,30,Withdrawn,86,CCC,2014J
149272,CCC,2014J,M,Scotland,Lower Than A Level,Oct-20,0-35,1,30,Withdrawn,86,CCC,2014B
149273,EEE,2013J,M,Scotland,Lower Than A Level,Oct-20,0-35,0,60,Pass,86,CCC,2013J
149274,EEE,2013J,M,Scotland,Lower Than A Level,Oct-20,0-35,0,60,Pass,86,CCC,2014J
149275,EEE,2013J,M,Scotland,Lower Than A Level,Oct-20,0-35,0,60,Pass,86,CCC,2014B
149276,EEE,2013J,M,Scotland,Lower Than A Level,Oct-20,0-35,0,60,Pass,86,CCC,2013J
149277,EEE,2013J,M,Scotland,Lower Than A Level,Oct-20,0-35,0,60,Pass,86,CCC,2014J
149278,EEE,2013J,M,Scotland,Lower Than A Level,Oct-20,0-35,0,60,Pass,86,CCC,2014B
149279,CCC,2014B,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,Withdrawn,79,CCC,2013J
149280,CCC,2014B,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,Withdrawn,79,CCC,2014J
149281,CCC,2014B,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,Withdrawn,79,CCC,2014B
149282,CCC,2014B,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,Withdrawn,79,CCC,2013J
149283,CCC,2014B,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,Withdrawn,79,CCC,2014J
149284,CCC,2014B,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,Withdrawn,79,CCC,2014B
149285,CCC,2014J,M,London Region,A Level or Equivalent,40-50%,0-35,1,60,Withdrawn,79,CCC,2013J
149286,CCC,2014J,M,London Region,A Level or Equivalent,40-50%,0-35,1,60,Withdrawn,79,CCC,2014J
149287,CCC,2014J,M,London Region,A Level or Equivalent,40-50%,0-35,1,60,Withdrawn,79,CCC,2014B
149288,CCC,2014J,M,London Region,A Level or Equivalent,40-50%,0-35,1,60,Withdrawn,79,CCC,2013J
149289,CCC,2014J,M,London Region,A Level or Equivalent,40-50%,0-35,1,60,Withdrawn,79,CCC,2014J
149290,CCC,2014J,M,London Region,A Level or Equivalent,40-50%,0-35,1,60,Withdrawn,79,CCC,2014B
149291,EEE,2013J,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,Pass,79,CCC,2013J
149292,EEE,2013J,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,Pass,79,CCC,2014J
149293,EEE,2013J,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,Pass,79,CCC,2014B
149294,EEE,2013J,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,Pass,79,CCC,2013J
149295,EEE,2013J,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,Pass,79,CCC,2014J
149296,EEE,2013J,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,Pass,79,CCC,2014B
149297,CCC,2014B,M,South Region,Lower Than A Level,70-80%,0-35,0,120,Fail,88,EEE,2013J
149298,CCC,2014B,M,South Region,Lower Than A Level,70-80%,0-35,0,120,Fail,88,EEE,2014J
149299,CCC,2014B,M,South Region,Lower Than A Level,70-80%,0-35,0,120,Fail,88,EEE,2014B
149300,EEE,2013J,M,South Region,Lower Than A Level,70-80%,0-35,0,135,Pass,88,EEE,2013J
149301,EEE,2013J,M,South Region,Lower Than A Level,70-80%,0-35,0,135,Pass,88,EEE,2014J
149302,EEE,2013J,M,South Region,Lower Than A Level,70-80%,0-35,0,135,Pass,88,EEE,2014B
149303,EEE,2014B,M,South Region,Lower Than A Level,70-80%,0-35,1,120,Withdrawn,88,EEE,2013J
149304,EEE,2014B,M,South Region,Lower Than A Level,70-80%,0-35,1,120,Withdrawn,88,EEE,2014J
149305,EEE,2014B,M,South Region,Lower Than A Level,70-80%,0-35,1,120,Withdrawn,88,EEE,2014B
149306,CCC,2014B,M,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,Withdrawn,63,CCC,2013J
149307,CCC,2014B,M,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,Withdrawn,63,CCC,2014J
149308,CCC,2014B,M,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,Withdrawn,63,CCC,2014B
149309,CCC,2014B,M,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,Withdrawn,63,EEE,2013J
149310,CCC,2014B,M,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,Withdrawn,63,EEE,2014J
149311,CCC,2014B,M,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,Withdrawn,63,EEE,2014B
149312,EEE,2013J,M,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,Withdrawn,63,CCC,2013J
149313,EEE,2013J,M,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,Withdrawn,63,CCC,2014J
149314,EEE,2013J,M,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,Withdrawn,63,CCC,2014B
149315,EEE,2013J,M,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,Withdrawn,63,EEE,2013J
149316,EEE,2013J,M,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,Withdrawn,63,EEE,2014J
149317,EEE,2013J,M,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,Withdrawn,63,EEE,2014B
149318,CCC,2014B,M,London Region,Lower Than A Level,Oct-20,0-35,0,120,Withdrawn,38,CCC,2013J
149319,CCC,2014B,M,London Region,Lower Than A Level,Oct-20,0-35,0,120,Withdrawn,38,CCC,2014J
149320,CCC,2014B,M,London Region,Lower Than A Level,Oct-20,0-35,0,120,Withdrawn,38,CCC,2014B
149321,EEE,2013J,M,London Region,Lower Than A Level,Oct-20,0-35,0,120,Fail,38,CCC,2013J
149322,EEE,2013J,M,London Region,Lower Than A Level,Oct-20,0-35,0,120,Fail,38,CCC,2014J
149323,EEE,2013J,M,London Region,Lower Than A Level,Oct-20,0-35,0,120,Fail,38,CCC,2014B
149324,CCC,2014B,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,Withdrawn,31,CCC,2013J
149325,CCC,2014B,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,Withdrawn,31,CCC,2014J
149326,CCC,2014B,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,Withdrawn,31,CCC,2014B
149327,EEE,2013J,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,Fail,31,CCC,2013J
149328,EEE,2013J,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,Fail,31,CCC,2014J
149329,EEE,2013J,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,Fail,31,CCC,2014B
149330,CCC,2014B,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,76,CCC,2013J
149331,CCC,2014B,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,76,CCC,2014J
149332,CCC,2014B,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,76,CCC,2014B
149333,CCC,2014B,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,76,CCC,2013J
149334,CCC,2014B,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,76,CCC,2014J
149335,CCC,2014B,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,76,CCC,2014B
149336,CCC,2014J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,120,Withdrawn,76,CCC,2013J
149337,CCC,2014J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,120,Withdrawn,76,CCC,2014J
149338,CCC,2014J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,120,Withdrawn,76,CCC,2014B
149339,CCC,2014J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,120,Withdrawn,76,CCC,2013J
149340,CCC,2014J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,120,Withdrawn,76,CCC,2014J
149341,CCC,2014J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,120,Withdrawn,76,CCC,2014B
149342,EEE,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,Pass,76,CCC,2013J
149343,EEE,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,Pass,76,CCC,2014J
149344,EEE,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,Pass,76,CCC,2014B
149345,EEE,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,Pass,76,CCC,2013J
149346,EEE,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,Pass,76,CCC,2014J
149347,EEE,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,Pass,76,CCC,2014B
149348,CCC,2014B,F,Wales,HE Qualification,Oct-20,35-55,0,60,Withdrawn,32,CCC,2013J
149349,CCC,2014B,F,Wales,HE Qualification,Oct-20,35-55,0,60,Withdrawn,32,CCC,2014J
149350,CCC,2014B,F,Wales,HE Qualification,Oct-20,35-55,0,60,Withdrawn,32,CCC,2014B
149351,EEE,2013J,F,Wales,HE Qualification,Oct-20,35-55,0,60,Fail,32,CCC,2013J
149352,EEE,2013J,F,Wales,HE Qualification,Oct-20,35-55,0,60,Fail,32,CCC,2014J
149353,EEE,2013J,F,Wales,HE Qualification,Oct-20,35-55,0,60,Fail,32,CCC,2014B
149354,CCC,2014B,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,Withdrawn,81,CCC,2013J
149355,CCC,2014B,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,Withdrawn,81,CCC,2014J
149356,CCC,2014B,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,Withdrawn,81,CCC,2014B
149357,EEE,2013J,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,Pass,81,CCC,2013J
149358,EEE,2013J,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,Pass,81,CCC,2014J
149359,EEE,2013J,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,Pass,81,CCC,2014B
149360,CCC,2014B,F,Scotland,Lower Than A Level,90-100%,0-35,0,90,Withdrawn,91,CCC,2013J
149361,CCC,2014B,F,Scotland,Lower Than A Level,90-100%,0-35,0,90,Withdrawn,91,CCC,2014J
149362,CCC,2014B,F,Scotland,Lower Than A Level,90-100%,0-35,0,90,Withdrawn,91,CCC,2014B
149363,EEE,2013J,F,Scotland,Lower Than A Level,90-100%,0-35,0,90,Pass,91,CCC,2013J
149364,EEE,2013J,F,Scotland,Lower Than A Level,90-100%,0-35,0,90,Pass,91,CCC,2014J
149365,EEE,2013J,F,Scotland,Lower Than A Level,90-100%,0-35,0,90,Pass,91,CCC,2014B
149366,CCC,2014B,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,Withdrawn,81,CCC,2013J
149367,CCC,2014B,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,Withdrawn,81,CCC,2014J
149368,CCC,2014B,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,Withdrawn,81,CCC,2014B
149369,EEE,2013J,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,Pass,81,CCC,2013J
149370,EEE,2013J,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,Pass,81,CCC,2014J
149371,EEE,2013J,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,Pass,81,CCC,2014B
149372,CCC,2014B,M,Scotland,HE Qualification,0-10%,0-35,0,60,Withdrawn,76,CCC,2013J
149373,CCC,2014B,M,Scotland,HE Qualification,0-10%,0-35,0,60,Withdrawn,76,CCC,2014J
149374,CCC,2014B,M,Scotland,HE Qualification,0-10%,0-35,0,60,Withdrawn,76,CCC,2014B
149375,EEE,2013J,M,Scotland,HE Qualification,0-10%,0-35,0,60,Pass,76,CCC,2013J
149376,EEE,2013J,M,Scotland,HE Qualification,0-10%,0-35,0,60,Pass,76,CCC,2014J
149377,EEE,2013J,M,Scotland,HE Qualification,0-10%,0-35,0,60,Pass,76,CCC,2014B
149378,CCC,2014B,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,Withdrawn,80,CCC,2013J
149379,CCC,2014B,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,Withdrawn,80,CCC,2014J
149380,CCC,2014B,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,Withdrawn,80,CCC,2014B
149381,EEE,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,Pass,80,CCC,2013J
149382,EEE,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,Pass,80,CCC,2014J
149383,EEE,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,Pass,80,CCC,2014B
149384,CCC,2014B,M,North Region,A Level or Equivalent,Oct-20,0-35,0,60,Withdrawn,90,CCC,2013J
149385,CCC,2014B,M,North Region,A Level or Equivalent,Oct-20,0-35,0,60,Withdrawn,90,CCC,2014J
149386,CCC,2014B,M,North Region,A Level or Equivalent,Oct-20,0-35,0,60,Withdrawn,90,CCC,2014B
149387,EEE,2013J,M,North Region,A Level or Equivalent,Oct-20,0-35,0,60,Pass,90,CCC,2013J
149388,EEE,2013J,M,North Region,A Level or Equivalent,Oct-20,0-35,0,60,Pass,90,CCC,2014J
149389,EEE,2013J,M,North Region,A Level or Equivalent,Oct-20,0-35,0,60,Pass,90,CCC,2014B
149390,CCC,2014B,M,South Region,Lower Than A Level,60-70%,0-35,0,90,Withdrawn,81,CCC,2013J
149391,CCC,2014B,M,South Region,Lower Than A Level,60-70%,0-35,0,90,Withdrawn,81,CCC,2014J
149392,CCC,2014B,M,South Region,Lower Than A Level,60-70%,0-35,0,90,Withdrawn,81,CCC,2014B
149393,EEE,2013J,M,South Region,Lower Than A Level,60-70%,0-35,0,90,Distinction,81,CCC,2013J
149394,EEE,2013J,M,South Region,Lower Than A Level,60-70%,0-35,0,90,Distinction,81,CCC,2014J
149395,EEE,2013J,M,South Region,Lower Than A Level,60-70%,0-35,0,90,Distinction,81,CCC,2014B
149396,CCC,2014B,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,150,Withdrawn,75,CCC,2013J
149397,CCC,2014B,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,150,Withdrawn,75,CCC,2014J
149398,CCC,2014B,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,150,Withdrawn,75,CCC,2014B
149399,CCC,2014J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,1,30,Pass,75,CCC,2013J
149400,CCC,2014J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,1,30,Pass,75,CCC,2014J
149401,CCC,2014J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,1,30,Pass,75,CCC,2014B
149402,EEE,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,150,Pass,75,CCC,2013J
149403,EEE,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,150,Pass,75,CCC,2014J
149404,EEE,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,150,Pass,75,CCC,2014B
149405,CCC,2014B,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,Withdrawn,81,CCC,2013J
149406,CCC,2014B,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,Withdrawn,81,CCC,2014J
149407,CCC,2014B,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,Withdrawn,81,CCC,2014B
149408,EEE,2013J,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,Pass,81,CCC,2013J
149409,EEE,2013J,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,Pass,81,CCC,2014J
149410,EEE,2013J,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,Pass,81,CCC,2014B
149411,CCC,2014B,M,North Region,Lower Than A Level,Oct-20,35-55,0,60,Withdrawn,69,CCC,2013J
149412,CCC,2014B,M,North Region,Lower Than A Level,Oct-20,35-55,0,60,Withdrawn,69,CCC,2014J
149413,CCC,2014B,M,North Region,Lower Than A Level,Oct-20,35-55,0,60,Withdrawn,69,CCC,2014B
149414,CCC,2014B,M,North Region,Lower Than A Level,Oct-20,35-55,0,60,Withdrawn,69,CCC,2013J
149415,CCC,2014B,M,North Region,Lower Than A Level,Oct-20,35-55,0,60,Withdrawn,69,CCC,2014J
149416,CCC,2014B,M,North Region,Lower Than A Level,Oct-20,35-55,0,60,Withdrawn,69,CCC,2014B
149417,CCC,2014J,M,North Region,Lower Than A Level,Oct-20,35-55,1,30,Withdrawn,69,CCC,2013J
149418,CCC,2014J,M,North Region,Lower Than A Level,Oct-20,35-55,1,30,Withdrawn,69,CCC,2014J
149419,CCC,2014J,M,North Region,Lower Than A Level,Oct-20,35-55,1,30,Withdrawn,69,CCC,2014B
149420,CCC,2014J,M,North Region,Lower Than A Level,Oct-20,35-55,1,30,Withdrawn,69,CCC,2013J
149421,CCC,2014J,M,North Region,Lower Than A Level,Oct-20,35-55,1,30,Withdrawn,69,CCC,2014J
